#Acq. time (s)=	20
#Accumulations=	4
#Range (cm-¹)=	60...4000
#Windows=	2
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	XploRA Plus
#Detector=	Syncerity OE
#Objective=	x50_VIS_LWD
#Grating=	1200 (750nm)
#Filter=	50%
#Laser=	532nm_Edge
#Slit (µm)=	100 
#Hole (µm)=	300 
#Temperature=	0
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-40.4
#Full time(mm:ss)=	2:59
#Project=	
#Sample=	
#Site=	
#Title=	cubic_zirconia_17_57_46_2026_04_01_4_20 s_532nm_Edge_1200 (750nm)_x50_VIS_LWD_100 µm_300 µm_50%
#Remark=	
#Date=	01.04.2026 17:58
#Acquired=	01.04.2026 17:58:21
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
62.8738	1464.33
66.1253	1477.67
69.3736	1491.67
72.6208	1516.33
75.869	1527
79.1139	1631
82.3577	1666.33
85.6003	1633.67
88.844	1588.33
92.0844	1570.33
95.3237	1511.67
98.5619	1481.67
101.799	1399.67
105.035	1459
108.27	1464.33
111.503	1521
114.736	1624.33
117.967	1736.33
121.196	1837
124.425	1902.33
127.653	1919
130.88	2065.67
134.104	2139.67
137.328	2263
140.552	2410.33
143.773	2385
146.994	2300.33
150.212	2068.33
153.431	1831.67
156.647	1719
159.862	1599.67
163.078	1515.67
166.291	1537.67
169.502	1583.67
172.713	1631
175.924	1616.33
179.132	1701
182.339	1718.33
185.545	1776.33
188.75	1811.67
191.954	1771
195.157	1747
198.358	1702.33
201.559	1630.33
204.758	1640.33
207.954	1625.67
211.152	1621
214.348	1586.33
217.543	1569.67
220.734	1559
223.927	1536.33
227.117	1538.33
230.307	1542.33
233.495	1519.67
236.683	1527.67
239.868	1526.33
243.055	1542.33
246.238	1573
249.42	1595.67
252.603	1591.67
255.782	1521.67
258.961	1472.33
262.139	1303
265.315	1223.67
268.49	1197.67
271.665	1205.67
274.838	1211
278.01	1230.33
281.181	1271
284.351	1306.33
287.52	1353.67
290.688	1419
293.852	1477.67
297.018	1531
300.183	1565
303.344	1598.33
306.506	1595
309.665	1633.67
312.826	1803.67
315.983	2181.67
319.141	2922.33
322.296	3555
325.45	3656.33
328.604	3178.33
331.756	2399
334.907	1649.67
338.056	1309.67
341.205	1187.67
344.352	1179.67
347.498	1108.33
350.643	1114.33
353.788	1103.67
356.931	1107
360.073	1115.67
363.214	1126.33
366.353	1118.33
369.49	1136.33
372.628	1187.67
375.765	1185.67
378.898	1258.33
382.033	1353.67
385.164	1431.67
388.296	1583.67
391.426	1820.33
394.556	2142.33
397.683	2337.67
400.809	2267.67
403.936	2014.33
407.06	1675
410.183	1387.67
413.305	1272.33
416.426	1245
419.545	1283
422.664	1290.33
425.781	1303.67
428.898	1255
432.013	1195.67
435.128	1237.67
438.239	1283
441.351	1427
444.463	1539.67
447.571	1719
450.68	1724.33
453.786	1625
456.893	1419.67
459.997	1287.67
463.102	1214.33
466.204	1149.67
469.305	1105
472.406	1089
475.505	1107
478.603	1071.67
481.699	1099.67
484.795	1078.33
487.889	1099
490.983	1094.33
