#Acq. time (s)=	0.5
#Accumulations=	20
#Range (cm-¹)=	60...4000
#Windows=	2
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	XploRA Plus
#Detector=	Syncerity OE
#Objective=	x50_VIS_LWD
#Grating=	1200 (750nm)
#Filter=	10%
#Laser=	532nm_Edge
#Slit (µm)=	100 
#Hole (µm)=	300 
#Temperature=	0
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-0.2
#Full time(s)=	33
#Project=	
#Sample=	
#Site=	
#Title=	aqua_15_36_01_2026_04_01_20_0_5 s_532nm_Edge_1200 (750nm)_x50_VIS_LWD_100 µm_300 µm_10%
#Remark=	
#Date=	01.04.2026 15:36
#Acquired=	01.04.2026 15:36:07
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
62.8738	33.3158
66.1253	33.4211
69.3736	32.6842
72.6208	33.8421
75.869	34.6842
79.1139	33.7368
82.3577	34.1579
85.6003	33
88.844	30.579
92.0844	32.7895
95.3237	33.5263
98.5619	33.1053
101.799	30.8947
105.035	33.7368
108.27	33
111.503	30.6842
114.736	31.3158
117.967	30.0526
121.196	32.2632
124.425	30.5789
127.653	31.2105
130.88	31.3158
134.104	32.2632
137.328	28.7895
140.552	32.579
143.773	30.4737
146.994	31.2105
150.212	30.7895
153.431	30.1579
156.647	30.3684
159.862	30.5789
163.078	31.6316
166.291	28.7895
169.502	29.5263
172.713	32.6842
175.924	29.5263
179.132	30.8947
182.339	28.5789
185.545	31.9474
188.75	29
191.954	28.8947
195.157	31.5263
198.358	31.8421
201.559	29.3158
204.758	29.5263
207.954	31
211.152	30.3684
214.348	27.8421
217.543	30.7895
220.734	29.7368
223.927	31.1053
227.117	30.2632
230.307	30.5789
233.495	29.3158
236.683	32.5789
239.868	29.1053
243.055	28.8947
246.238	30.4737
249.42	30.3684
252.603	31.1053
255.782	29.9474
258.961	30.8947
262.139	31.2105
265.315	31
268.49	33.3158
271.665	29
274.838	32.2632
278.01	31.2105
281.181	30.3684
284.351	32.7895
287.52	32.2632
290.688	30.2632
