##NAMES=Hematite
##MID=0000002
##IDEAL CHEMISTRY=Fe_2_O_3
##LOCALITY=synthetic
##OWNER=MLU
##SOURCE=M.Ende
##DESCRIPTION=orange to brown surface on corroded metal coupon
##STATUS=confirmed
##MEASURED CHEMISTRY=Fe_2_O_3
##PIN_ID=0000002
##ORIENTATION=random
50.5265, 519.667
52.6945, 542.333
54.8619, 545.667
57.0272, 547.667
59.1934, 557
61.359, 553
63.5225, 503
65.6869, 503
67.8492, 502.333
70.0124, 509.667
72.1735, 481
74.334, 507.667
76.4939, 478.333
78.6547, 478.333
80.8135, 478.333
82.9716, 478.333
85.1291, 472.333
87.286, 453.667
89.4424, 468.333
91.5981, 470.333
93.7532, 457.667
95.9063, 441
98.0603, 426.333
100.214, 437.667
102.365, 452.333
104.517, 437.667
106.667, 431
108.818, 429.667
110.967, 428.333
113.117, 420.333
115.265, 429.667
117.412, 431
119.558, 415
121.706, 430.333
123.851, 409.667
125.996, 431.667
128.14, 417
130.283, 409
132.425, 431.667
134.567, 417
136.709, 423
138.85, 436.333
140.989, 419.667
143.129, 418.333
145.267, 400.333
147.406, 425
149.543, 431.667
151.681, 433.667
153.816, 429.667
155.951, 431.667
158.087, 437.667
160.221, 447.667
162.354, 435.667
164.487, 445
166.619, 445
168.751, 436.333
170.882, 442.333
173.011, 444.333
175.14, 455
177.269, 454.333
179.398, 471
181.525, 464.333
183.652, 476.333
185.777, 483.667
187.904, 478.333
190.028, 496.333
192.151, 532.333
194.276, 541
196.398, 554.333
198.52, 585.667
200.641, 632.333
202.762, 665.667
204.882, 755.667
207.002, 905
209.121, 1092.33
211.239, 1445.67
213.356, 2025
215.473, 2927.67
217.589, 3785
219.704, 3791.67
221.819, 3083
223.933, 2317
226.047, 1711.67
228.16, 1301.67
230.271, 1013.67
232.384, 922.333
234.494, 821.667
236.604, 793.667
238.714, 716.333
240.823, 705.667
242.931, 695
245.039, 651
247.146, 677
249.251, 630.333
251.357, 656.333
253.462, 655
255.565, 677
257.67, 713.667
259.772, 742.333
261.875, 776.333
263.976, 831.667
266.076, 887
268.176, 994.333
270.277, 1093
272.376, 1274.33
274.474, 1451.67
276.572, 1674.33
278.669, 1941
280.765, 2074.33
282.86, 2124.33
284.955, 2033
287.05, 1897.67
289.143, 1759.67
291.236, 1681.67
293.329, 1535
295.42, 1293
297.511, 1160.33
299.602, 1035.67
301.692, 933.667
303.78, 805
305.868, 751.667
307.956, 686.333
310.043, 648.333
312.13, 605
314.216, 567.667
316.301, 544.333
318.386, 525
320.47, 517
322.552, 491
324.635, 463
326.717, 477.667
328.799, 484.333
330.879, 454.333
332.959, 457
335.038, 425
337.117, 445
339.194, 445
341.271, 433.667
343.348, 443.667
345.424, 433.667
347.5, 438.333
349.574, 447
351.649, 449.667
353.723, 441.667
355.794, 442.333
357.867, 433.667
359.938, 446.333
362.009, 453.667
364.079, 449.667
366.149, 449.667
368.218, 461
370.286, 485.667
372.353, 481
374.42, 493
376.486, 503.667
378.551, 509
380.617, 525
382.681, 560.333
384.745, 583
386.807, 609.667
388.87, 624.333
390.932, 655
392.993, 692.333
395.054, 695
397.113, 701
399.172, 667.667
401.23, 672.333
403.289, 631
405.346, 658.333
407.402, 647.667
409.458, 613.667
411.513, 565.667
413.568, 548.333
415.621, 533.667
417.675, 495.667
419.728, 491.667
421.779, 458.333
423.831, 445.667
425.881, 448.333
427.932, 445
429.981, 423
432.029, 413
434.078, 422.333
436.126, 431
438.172, 413.667
440.219, 416.333
442.264, 429
444.309, 425
446.352, 395.667
448.396, 419
450.44, 409.667
452.481, 421
454.524, 427.667
456.564, 428.333
458.605, 433
460.645, 427.667
462.683, 425
464.723, 435.667
466.761, 441
468.798, 459.667
470.834, 471
472.87, 473
474.904, 498.333
476.939, 519
478.974, 509.667
481.008, 525.667
483.039, 545.667
485.072, 556.333
487.103, 553
489.135, 564.333
491.164, 545.667
493.194, 573
495.222, 537.667
497.25, 546.333
499.278, 516.333
501.305, 527.667
503.331, 516.333
505.357, 509.667
507.383, 501.667
509.407, 490.333
511.43, 470.333
513.454, 471.667
515.476, 458.333
517.499, 453
519.519, 470.333
521.54, 448.333
523.559, 453
525.58, 433.667
527.598, 454.333
529.616, 446.333
531.634, 450.333
533.649, 436.333
535.666, 455
537.682, 435.667
539.697, 441
541.711, 454.333
543.725, 455
545.737, 441
547.749, 444.333
549.762, 445
551.772, 448.333
553.783, 432.333
555.792, 456.333
557.801, 461
559.81, 452.333
561.818, 465
563.826, 454.333
565.831, 451.667
567.838, 472.333
569.844, 482.333
571.848, 478.333
