##NAMES=Hibbingite
##MID=0030002
##IDEAL CHEMISTRY=Fe_2_O_3_H_3_Cl
##LOCALITY=x
##OWNER=PAPER_Kodera2022
##SOURCE=x
##DESCRIPTION=x
##STATUS=clearly identified
##URL=x
##MEASURED CHEMISTRY=Fe_2_O_3_H_3_Cl
100.4247231, 91.11235327
100.8642388, 91.67132476
101.3037546, 92.23029625
101.7432704, 99.49692566
102.1827862, 100.6148686
102.6223019, 101.7328116
103.0618177, 102.2917831
103.5013335, 102.2917831
103.9408493, 102.2917831
104.380365, 102.2917831
104.8198808, 102.2917831
105.2593966, 101.1738401
105.6989124, 135.2711012
106.1384282, 138.0659586
106.5779439, 143.6556736
107.0174597, 143.6556736
107.4569755, 164.3376188
107.8964913, 169.3683622
108.336007, 174.9580771
108.7755228, 180.5477921
109.2150386, 188.9323644
109.6545544, 195.0810509
110.0940701, 198.4348798
110.5335859, 213.5271101
110.9731017, 228.6193404
111.4126175, 312.4650643
111.8521332, 325.8803801
112.291649, 347.1212968
112.7311648, 356.6238122
113.1706806, 359.9776411
113.6101963, 363.8904416
114.0497121, 441.0285075
114.4892279, 462.8283958
114.9287437, 615.4276132
115.3682594, 642.8172163
115.8077752, 667.411962
116.247291, 794.2984908
116.6868068, 802.6830632
117.1263225, 813.3035215
117.5658383, 990.4974846
118.0053541, 990.4974846
118.4448699, 990.4974846
118.8843856, 990.4974846
119.3239014, 990.4974846
119.7634172, 990.4974846
120.202933, 990.4974846
120.6424487, 990.4974846
121.0819645, 991.0564561
121.5214803, 991.0564561
121.9609961, 991.0564561
122.4005119, 991.0564561
122.8400276, 991.0564561
123.2795434, 991.0564561
123.7190592, 991.0564561
124.158575, 991.0564561
124.5980907, 991.0564561
125.0376065, 991.0564561
125.4771223, 980.4359978
125.9166381, 969.8155394
126.3561538, 959.7540525
126.7956696, 934.6003354
127.2351854, 925.09782
127.6747012, 917.8311906
128.1142169, 763.5550587
128.5537327, 738.4013415
128.9932485, 706.5399665
129.4327643, 666.8529905
129.87228, 627.724986
130.3117958, 607.0430408
130.7513116, 555.058692
131.1908274, 555.058692
131.6303431, 555.058692
132.0698589, 482.392398
132.5093747, 480.7154835
132.9488905, 460.0335383
133.3884062, 460.0335383
133.827922, 444.941308
134.2674378, 429.8490777
134.7069536, 404.136389
135.1464693, 325.8803801
135.5859851, 318.0547792
136.0255009, 310.2291783
136.4650167, 292.901062
136.9045324, 292.901062
137.3440482, 288.9882616
137.783564, 276.6908888
138.2230798, 259.3627725
138.6625955, 258.803801
139.1021113, 258.803801
139.5416271, 251.5371716
139.9811429, 249.8602571
140.4206587, 248.1833426
140.8601744, 244.8295137
141.2996902, 236.4449413
141.739206, 220.7937395
142.1787218, 212.4091671
142.6182375, 209.6143097
143.0577533, 206.8194522
143.4972691, 204.0245947
143.9367849, 204.0245947
144.3763006, 202.9066518
144.8158164, 203.4656233
145.2553322, 204.0245947
145.694848, 205.1425377
146.1343637, 207.9373952
146.5738795, 211.8501956
147.0133953, 217.9988821
147.4529111, 225.824483
147.8924268, 230.2962549
148.3319426, 268.8652879
148.7714584, 278.9267747
149.2109742, 294.5779765
149.6504899, 304.0804919
150.0900057, 315.2599217
150.5295215, 324.7624371
150.9690373, 567.3560648
151.408553, 575.1816657
151.8480688, 605.3661263
152.2875846, 628.2839575
152.7271004, 673.5606484
153.1666161, 764.6730017
153.6061319, 773.6165456
154.0456477, 779.765232
154.4851635, 826.7188373
154.9246792, 837.8982672
155.364195, 906.6517608
155.8037108, 949.1335942
156.2432266, 949.1335942
156.6827423, 954.1643376
157.1222581, 954.1643376
157.5617739, 954.1643376
158.0012897, 954.1643376
158.4408055, 954.1643376
158.8803212, 953.6053661
159.319837, 942.4259363
159.7593528, 937.9541643
160.1988686, 925.09782
160.6383843, 907.7697037
161.0779001, 886.528787
161.5174159, 828.9547233
161.9569317, 789.8267188
162.3964474, 778.647289
162.8359632, 730.0167691
163.275479, 730.0167691
163.7149948, 698.7143656
164.1545105, 689.2118502
164.5940263, 603.6892119
165.0335421, 579.0944662
165.4730579, 570.1509223
165.9125736, 547.2330911
166.3520894, 369.4801565
166.7916052, 344.8854108
167.231121, 340.9726104
167.6706367, 302.9625489
168.1101525, 297.372834
168.5496683, 297.372834
168.9891841, 286.7523756
169.4286998, 269.4242594
169.8682156, 262.7166015
170.3077314, 239.2397988
170.7472472, 235.8859698
171.1867629, 227.5013974
171.6262787, 217.4399106
172.0657945, 214.6450531
172.5053103, 211.2912241
172.944826, 207.9373952
173.3843418, 201.7887088
173.8238576, 186.137507
174.2633734, 185.019564
174.7028892, 184.4605925
175.1424049, 184.4605925
175.5819207, 184.4605925
176.0214365, 184.4605925
176.4609523, 185.019564
176.900468, 197.3169368
177.3399838, 197.3169368
177.7794996, 197.3169368
178.2190154, 198.4348798
178.6585311, 213.5271101
179.0980469, 213.5271101
179.5375627, 213.5271101
179.9770785, 213.5271101
180.4165942, 213.5271101
180.85611, 212.9681386
181.2956258, 212.4091671
181.7351416, 212.4091671
182.1746573, 219.116825
182.6141731, 221.352711
183.0536889, 224.1475685
183.4932047, 225.824483
183.9327204, 227.5013974
184.3722362, 229.1783119
184.811752, 231.4141979
185.2512678, 244.8295137
185.6907835, 248.7423141
186.1302993, 256.567915
186.5698151, 262.15763
187.0093309, 265.5114589
187.4488466, 268.8652879
187.8883624, 269.4242594
188.3278782, 270.5422023
188.767394, 270.5422023
189.2069097, 270.5422023
189.6464255, 270.5422023
190.0859413, 270.5422023
190.5254571, 269.9832309
190.9649728, 269.4242594
191.4044886, 268.3063164
191.8440044, 265.5114589
192.2835202, 262.15763
192.723036, 256.0089435
193.1625517, 250.9782001
193.6020675, 248.1833426
194.0415833, 240.3577418
194.4810991, 240.3577418
194.9206148, 238.1218558
195.3601306, 235.8859698
195.7996464, 235.8859698
196.2391622, 233.0911124
196.6786779, 226.9424259
197.1181937, 226.9424259
197.5577095, 224.1475685
197.9972253, 221.9116825
198.436741, 220.234768
198.8762568, 217.9988821
199.3157726, 213.5271101
199.7552884, 210.1732812
200.1948041, 206.8194522
200.6343199, 202.3476803
201.0738357, 198.4348798
201.5133515, 197.3169368
201.9528672, 197.8759083
202.392383, 198.9938513
202.8318988, 200.6707658
203.2714146, 200.6707658
203.7109303, 200.6707658
204.1504461, 200.6707658
204.5899619, 200.6707658
205.0294777, 199.5528228
205.4689934, 199.5528228
205.9085092, 198.4348798
206.348025, 192.8451649
206.7875408, 188.9323644
207.2270565, 188.9323644
207.6665723, 188.9323644
