##NAMES=Hibbingite
##MID=0030004
##IDEAL CHEMISTRY=Fe_2_O_3_H_3_Cl
##LOCALITY=x
##OWNER=PAPER_Kodera2022
##SOURCE=x
##DESCRIPTION=x
##STATUS=clearly identified
##URL=x
##MEASURED CHEMISTRY=Fe_2_O_3_H_3_Cl
3500.002536, 39.87490227
3500.065181, 39.87490227
3500.127825, 39.87490227
3500.19047, 39.87490227
3500.253115, 39.87490227
3500.31576, 39.87490227
3500.378405, 39.87490227
3500.44105, 39.87490227
3500.503695, 39.87490227
3500.56634, 39.87490227
3500.628984, 39.87490227
3500.691629, 39.87490227
3500.754274, 39.87490227
3500.816919, 39.87490227
3500.879564, 39.87490227
3500.942209, 39.87490227
3501.004854, 39.87490227
3501.067498, 39.87490227
3501.130143, 39.87490227
3501.192788, 39.87490227
3501.255433, 39.87490227
3501.318078, 39.87490227
3501.380723, 39.87490227
3501.443368, 39.87490227
3501.506013, 39.87490227
3501.568657, 39.87490227
3501.631302, 39.87490227
3501.693947, 39.87490227
3501.756592, 39.87490227
3501.819237, 39.87490227
3501.881882, 39.87490227
3501.944527, 39.87490227
3502.007172, 39.87490227
3502.069816, 39.87490227
3502.132461, 39.87490227
3502.195106, 39.87490227
3502.257751, 39.87490227
3502.320396, 39.87490227
3502.383041, 39.87490227
3502.445686, 39.87490227
3502.508331, 39.87490227
3502.570975, 39.87490227
3502.63362, 39.87490227
3502.696265, 39.87490227
3502.75891, 39.87490227
3502.821555, 39.87490227
3502.8842, 39.87490227
3502.946845, 39.87490227
3503.009489, 39.87490227
3503.072134, 39.87490227
3503.134779, 39.87490227
3503.197424, 39.87490227
3503.260069, 39.87490227
3503.322714, 39.87490227
3503.385359, 39.87490227
3503.448004, 39.87490227
3503.510648, 39.87490227
3503.573293, 39.87490227
3503.635938, 39.87490227
3503.698583, 39.87490227
3503.761228, 39.87490227
3503.823873, 39.87490227
3503.886518, 39.87490227
3503.949163, 39.87490227
3504.011807, 39.87490227
3504.074452, 39.87490227
3504.137097, 39.87490227
3504.199742, 39.87490227
3504.262387, 39.87490227
3504.325032, 39.87490227
3504.387677, 39.87490227
3504.450322, 39.87490227
3504.512966, 39.87490227
3504.575611, 39.87490227
3504.638256, 39.87490227
3504.700901, 39.87490227
3504.763546, 39.87490227
3504.826191, 39.87490227
3504.888836, 39.87490227
3504.95148, 39.87490227
3505.014125, 39.87490227
3505.07677, 39.87490227
3505.139415, 39.87490227
3505.20206, 40.6567631
3505.264705, 40.6567631
3505.32735, 40.6567631
3505.389995, 40.6567631
3505.452639, 40.6567631
3505.515284, 40.6567631
3505.577929, 40.6567631
3505.640574, 40.6567631
3505.703219, 40.6567631
3505.765864, 40.6567631
3505.828509, 40.6567631
3505.891154, 40.6567631
3505.953798, 40.6567631
3506.016443, 40.6567631
3506.079088, 40.6567631
3506.141733, 40.6567631
3506.204378, 40.6567631
3506.267023, 41.43862392
3506.329668, 41.43862392
3506.392312, 41.43862392
3506.454957, 41.43862392
3506.517602, 41.43862392
3506.580247, 41.43862392
3506.642892, 41.43862392
3506.705537, 41.43862392
3506.768182, 41.43862392
3506.830827, 42.22048475
3506.893471, 42.22048475
3506.956116, 42.22048475
3507.018761, 42.22048475
3507.081406, 42.22048475
3507.144051, 42.22048475
3507.206696, 42.22048475
3507.269341, 42.22048475
3507.331986, 42.22048475
3507.39463, 42.22048475
3507.457275, 41.43862392
3507.51992, 34.40187647
3507.582565, 41.43862392
3507.64521, 41.43862392
3507.707855, 41.43862392
3507.7705, 41.43862392
3507.833145, 41.43862392
3507.895789, 41.43862392
3507.958434, 41.43862392
3508.021079, 41.43862392
3508.083724, 41.43862392
3508.146369, 41.43862392
3508.209014, 41.43862392
3508.271659, 41.43862392
3508.334303, 41.43862392
3508.396948, 41.43862392
3508.459593, 41.43862392
3508.522238, 41.43862392
3508.584883, 41.43862392
3508.647528, 41.43862392
