#Acq. time (s)=	90
#Accumulations=	4
#Range (cm-¹)=	60...1900
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	XploRA Plus
#Detector=	Syncerity OE
#Objective=	x50_VIS_LWD
#Grating=	1200 (750nm)
#Filter=	10%
#Laser=	638nm_Edge
#Slit (µm)=	200 
#Hole (µm)=	300 
#Temperature=	0
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-255
#Full time(mm:ss)=	6:10
#Project=	
#Sample=	Probe5-Punkt3
#Site=	
#Title=	638nm_50er_10
#Remark=	
#Date=	28.05.2025 11:09
#Acquired=	28.05.2025 11:09:27
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
61.8486	30761.7
64.0134	30916.3
66.1762	30990.3
68.3399	31291
70.5014	31466.3
72.6624	31587
74.8243	31550.3
76.9841	31771
79.1432	31733.7
81.3018	31801.7
83.4598	31769.7
85.6172	31991.7
87.774	32173.7
89.9302	32147.7
92.0858	32109
94.2408	32462.3
96.3937	32529
98.5476	32485.7
100.701	32763
102.852	32605
105.004	32891.7
107.154	32880.3
109.305	32913.7
111.453	33018.3
113.602	33131
115.751	33319
117.898	33219
120.044	33567.7
122.19	33469.7
124.335	33629
126.48	33704.3
128.624	33869
130.767	34041.7
132.91	34108.3
135.052	34193
137.193	34213.7
139.334	34276.3
141.474	34378.3
143.613	34479.7
145.752	34603.7
147.889	34720.3
150.027	34920.3
152.163	34836.3
154.299	35044.3
156.435	35061
158.569	35115
160.703	35141.7
162.836	35361
164.969	35521.7
167.101	35674.3
169.232	35661
171.363	35726.3
173.493	35787.7
175.621	36102.3
177.75	35975.7
179.879	36082.3
182.005	36305.7
184.132	36339.7
186.258	36384.3
188.384	36550.3
190.508	36587
192.631	36819
194.754	36818.3
196.878	37067
199	37035
201.121	37256.3
203.241	37349
205.361	37589
207.481	37753
209.6	37564.3
211.716	37801
213.834	37867.7
215.951	37931.7
218.066	38059.7
220.182	38069
222.298	38049
224.411	38136.3
226.524	38252.3
228.637	38373.7
230.749	38447
